full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid,diam_bin
       (2015 RD50),2.877263838421896,0.2388104906124397,,6.395678398967117,317.6694405693258,142.5318751637927,2.190143049546932,3.564384627296861,4.88065077297714,6032.0,1,60,17.8,,,0.078,,,,,,,,N,N,1.21115,Missing
       (2010 PR48),1.810466477958433,0.2495977619790279,,30.02764833775655,71.48916520814406,119.5039163438879,1.358578096921955,2.262354858994911,2.4360933946566,1.0,9,14,20.762052536010742,,,0.078,,,,,,,,N,N,0.460213,Missing
       (2008 UY289),2.634729015347001,0.1137316340258413,,4.400436174345256,100.3275582974986,342.5180218784324,2.335076979216291,2.934381051477711,4.27673295891127,1447.0,5.0,17,17.873,,,0.078,,,,,,,,N,N,1.35149,Missing
       (2013 HA31),3.150663663963593,0.1919725268062727,,9.485334351156338,244.5730083984093,27.38206268410493,2.545822799275793,3.755504528651393,5.59256794065153,3593.0,1.0,56,17.2,,,0.078,,,,,,,,N,N,1.53373,Missing
       (1996 SC3),1.8597253,0.0465355,,21.28996,359.8096,77.07961,1.7731821,1.9462685,2.53618785297741,2886.30656045642,2,57,18.2,,,0.078,,,,,,,,N,N,0.7989324730583591,Missing
412495 (2014 JN60),2.646744433044903,0.2110959295114027,,5.227724415673805,147.7478050310802,126.8115528508058,2.088027456772159,3.205461409317647,4.30602170595648,6198.0,0,148,16.9,,,0.078,,,,,,,,N,N,1.07628,Missing
       (2015 AJ252),3.220674065766544,0.06039922360357492,,5.33602382176868,331.8193244661178,157.6554788626678,3.026147852714076,3.415200278819012,5.78000702842599,5703.0,0,109,15.9,,,0.078,,,,,,,,N,N,2.04199,Missing
340515 (2006 JA20),2.647621649792992,0.1288110882006427,,8.330653815237966,122.0265676346129,351.2864100520683,2.306578623939576,2.988664675646408,4.30816261571416,6711.0,0,141,16.7,,,0.078,,,,,,,,N,N,1.32366,Missing
289275 (2004 XC149),3.108453986888776,0.1400626080043443,,6.479569864688293,78.24955100099704,250.6026651120974,2.673075814623632,3.54383215915392,5.48055911921064,7148.0,0,219,15.6,,,0.078,,,,,,,,N,N,1.66987,Missing
       (2012 CS),2.372341783735148,0.7066668916845337,,1.125555643595129,168.6317364965525,238.1505605451079,0.6958863894096887,4.048797178060607,3.65404666558011,16.0,8.0,34,23.1,,,0.078,,,,,,,,Y,N,0.00592227,Missing
155460 (1998 RB14),3.208865595802777,0.1223892949269197,,1.22509760334888,306.0009562647867,71.67464667392794,2.816134798017225,3.601596393588328,5.74824794416372,7512.0,0.0,266,15.7,4.134,,0.059,,,,,,,,N,N,1.81741,Small
489511 (2007 PM21),1.948459673529412,0.06233786163653773,,18.10263061302699,327.6596843402945,6.816899510879818,1.826996863996562,2.069922483062262,2.71985239024032,4090.0,0,79,18.3,,,0.078,,,,,,,,N,N,0.81563,Missing
 36690 (2000 RD7),2.595621225125796,0.139392143042888,,2.372869900927056,190.9201900725837,186.3814727654532,2.233812020027905,2.957430430223687,4.18186662569833,7712.0,0,1064,14.8,6.863,,0.054,,,,,,,,N,N,1.23463,Small
217300 (2004 JC12),2.654390325477746,0.2202848027655664,,8.274051518236128,248.9802921560261,16.04511737775112,2.069668476167053,3.239112174788439,4.32469397222633,6211.0,0,286,15.8,,,0.078,,,,,,,,N,N,1.05506,Missing
       (2017 VR8),3.166259384756768,0.1259546963425184,,9.316873827059712,228.0421012681606,175.9846455156629,2.76745414540808,3.565064624105456,5.63414393051392,27.0,5,22,17.813,,,0.078,,,,,,,,N,N,1.77618,Missing
293574 (2007 HS81),3.201467002049907,0.1153979514867772,,6.912132155208181,185.5404682495463,5.466872410236029,2.832024268260833,3.570909735838979,5.72837904057221,8428.0,0,99,16.1,,,0.078,,,,,,,,N,N,1.83271,Missing
 96621 (1999 CV120),3.187862236952084,0.1483339285178691,,15.69263097222799,57.35859323892628,53.88253171790483,2.714994107771219,3.660730366132949,5.69190338863557,6734.0,0,477,14.4,6.376,,0.083,,,,,,,,N,N,1.76444,Small
       (2014 OY368),3.132000887501187,0.1664403366859169,,0.4826103493017779,100.2692501528666,148.7640101908065,2.610709605284899,3.653292169717475,5.54295071304592,29.0,7,14,17.85,,,0.078,,,,,,,,N,N,1.59659,Missing
438439 (2006 WD131),3.113310024484348,0.2118847958992224,,27.35110020924763,127.95608100509,289.2465454400206,2.453646965375479,3.772973083593217,5.49340675628925,6323.0,0,138,15.8,,,0.078,,,,,,,,N,N,1.59832,Missing
       (2017 FM54),2.762739260782916,0.1216969588882894,,10.48344998106732,84.04342517232091,59.00636974603517,2.426522294544355,3.098956227021478,4.59217099727826,5635.0,0,58,17.2,,,0.078,,,,,,,,N,N,1.45961,Missing
282023 (2011 JY10),2.577011065339128,0.04131553424692526,,14.81217653917332,66.11151436576746,188.2125170194745,2.470540476414404,2.683481654263852,4.13697243628718,6311.0,0,201,16.2,,,0.078,,,,,,,,N,N,1.45675,Missing
 15507 Rengarajan (1999 RC166),2.395964239546284,0.1430687809010129,,5.656700520685722,147.2593209034677,356.5641640301462,2.053176556711975,2.738751922380594,3.70875974068649,13642.0,0,1494,14.4,,,0.078,,,,,,,,N,N,1.06601,Missing
185670 (1995 RS),2.241890854842119,0.2186798385180624,,6.568856189117856,91.87011320688208,230.8112809936072,1.751634524730123,2.732147184954115,3.35683427079086,8335.0,0,196,17.1,,,0.078,,,,,,,,N,N,0.746834,Missing
 10901 (1997 WS21),2.219692695000104,0.1196918355163461,,2.879962238078069,167.3207941165702,247.8489292677227,1.954013602053317,2.485371787946892,3.30710117375747,10469.0,0,1047,15.3,2.315,,0.301,,,,,,,,N,N,0.967105,Small
       (2014 WU522),3.159110735484814,0.2023804308461973,,9.458131593449476,247.6128545697007,195.3037759985634,2.51976854374655,3.798452927223078,5.61507389938744,5732.0,0,35,17.0,,,0.078,,,,,,,,N,N,1.53693,Missing
389374 (2009 WE2),2.390928607518024,0.1573506846036354,,2.376960260440292,91.15081285703243,351.073482911198,2.014714354286646,2.767142860749401,3.6970737567868,7059.0,0,83,18.0,,,0.078,,,,,,,,N,N,1.03061,Missing
200523 (2001 CU23),2.69255391563522,0.1021493001352787,,3.66914942273682,266.9102075890063,235.0977488056072,2.417511417576578,2.967596413693862,4.41829607224686,6641.0,0,263,16.3,,,0.078,,,,,,,,N,N,1.4331,Missing
252924 (2002 NZ46),2.393628500711009,0.07807031609768078,,7.036279817158443,339.4425883428581,296.7907938686661,2.206757167040083,2.580499834381935,3.70333775915136,6093.0,0,175,16.8,,,0.078,,,,,,,,N,N,1.20054,Missing
380459 (2003 UU155),2.868717275648401,0.1047065136743075,,6.095910649879739,75.11078391258384,246.3332886117087,2.568343890997999,3.169090660298802,4.85892085898454,5548.0,0,91,17.0,,,0.078,,,,,,,,N,N,1.56225,Missing
       (2005 UX123),2.140244296607555,0.2477162628448707,,3.681011240106076,218.2585980099946,170.3462456154363,1.610070977876883,2.670417615338228,3.13114532492675,4.0,9,13,20.7,,,0.078,,,,,,,,N,N,0.6147,Missing
120949 (1998 UU3),2.339368376227534,0.2160082545149494,,2.622148501619235,22.12888551114169,272.2164898357752,1.834045496611153,2.844691255843915,3.57813007586623,7572.0,0,504,16.5,,,0.078,,,,,,,,N,N,0.819676,Missing
       (2014 OS393),43.94207229290335,0.03211962291069496,,3.814918277503804,138.2114636503797,78.58388140193212,42.5306695009408,45.35347508486591,291.292299302985,121.0,8,19,10.111,,,0.078,,,,,,,,N,N,41.5268,Missing
       (2016 JP15),0.8937157057361315,0.5071697813404549,,24.07758130501524,61.29504981591776,333.9608261837027,0.4404501066774074,1.346981304794856,0.844903846721433,35.0,4,74,21.2,,,0.078,,,,,,,,Y,N,0.125396,Missing
181057 (2005 PT18),3.089748068556931,0.2821846958882218,,13.63039172597523,308.4305856009481,17.2533139177601,2.217868449459973,3.961627687653889,5.43116261699548,6688.0,0,315,14.9,2.732,,0.285,,,,,,,,N,N,1.20838,Small
226305 (2003 BR89),2.36449101498523,0.2176947611242232,,1.772072239044458,293.6128291346224,136.845452951454,1.849753708297648,2.879228321672811,3.63592322590886,8658.0,0,413,16.5,,,0.078,,,,,,,,N,N,0.864485,Missing
 32428 Peterlangley (2000 RC75),2.485426369376714,0.08744541767774298,,6.749079734144436,359.4778267192017,176.0622237904932,2.268087222399291,2.702765516354138,3.91840710117137,7943.0,0,964,14.9,2.211,,0.396,,,,,,,,N,N,1.27279,Small
220414 (2003 SK193),3.03937890320659,0.1744534765815539,,11.95117403588246,227.1161599811687,225.5798817144317,2.50914868689357,3.56960911951961,5.29889689561608,6701.0,0,416,15.1,4.083,,0.106,,,,,,,,N,N,1.54153,Small
       (2012 HZ64),2.3451434,0.1627524,,11.48995,148.00473,59.71348,1.9634657,2.7268211,3.59138792169747,4758.381609201612,0.0,55,17.8,,,0.078,,,,,,,,N,N,0.9868654412369264,Missing
       (2013 WN23),2.979587672654863,0.01800954646898284,,10.95416274416808,117.5565040663491,67.38697398835347,2.925926650005777,3.03324869530395,5.14330709107207,3601.0,0,90,16.364,,,0.078,,,,,,,,N,N,1.95176,Missing
       (2012 FK15),0.9911526984909586,0.06650745782869934,,24.34128958115243,0.594298167298492,327.3579234806223,0.9252336521942696,1.057071744787647,0.986777080692546,1.0,8.0,20,26.5,,,0.078,,,,,,,,Y,N,0.0487075,Missing
 78789 (2002 VP116),2.580101678871876,0.130968750907476,,12.66689298535892,269.6881921794698,336.5816009152976,2.242188984775745,2.918014372968008,4.14441688379355,6797.0,0,545,15.0,2.902,,0.084,,,,,,,,N,N,1.23294,Small
       (2015 KQ128),2.558572413171711,0.1512012549924367,,4.483109597151948,161.1563267780872,38.71427312398784,2.171713053311121,2.945431773032301,4.0926515640785,2907.0,1,76,17.9,,,0.078,,,,,,,,N,N,1.17203,Missing
       (2018 VX14),2.76685095621885,0.2162964819648293,,8.744889874447642,78.0669077769782,234.3256411331679,2.168390828267689,3.365311084170011,4.60242637983216,82.0,4,26,17.546,,,0.078,,,,,,,,N,N,1.16691,Missing
       (2011 FV68),2.306970399398548,0.1437466117801733,,6.300454295404967,138.1262392718143,267.4813435332603,1.975351221007853,2.638589577789242,3.50405759163853,8.0,7,13,18.49,,,0.078,,,,,,,,N,N,0.995944,Missing
 18100 Lebreton (2000 LE28),2.262707576570569,0.1728687954983012,,3.467684334479922,187.5063094267452,97.68690974882738,1.871556043243934,2.653859109897204,3.4036966629917,12933.0,0,1372,15.2,2.555,,0.205,,,,,,,,N,N,0.85849,Small
       (2009 SW160),2.813089725173334,0.03919316288519608,,7.101327704759459,7.628643097896171,351.4960524927404,2.702835841363944,2.923343608982723,4.71827857707485,1907.0,5.0,17,16.887,,,0.078,,,,,,,,N,N,1.69843,Missing
417021 (2005 UU68),2.629617595670647,0.222954395365586,,12.50269128485559,232.4300795051818,228.2436932879885,2.043332794585192,3.215902396756102,4.26429359351989,6295.0,0,237,16.6,,,0.078,,,,,,,,N,N,1.08206,Missing
       (2014 QX365),3.168171255124587,0.2562268175863486,,16.58455785751921,70.82054297524515,353.6221817558727,2.356400816855466,3.979941693393708,5.63924776634478,540.0,5,16,16.955,,,0.078,,,,,,,,N,N,1.3706,Missing
 91793 (1999 TR227),3.003311003759166,0.07899446647432497,,8.084664215220354,225.7833624319371,80.2379784067107,2.766066053360742,3.240555954157591,5.20485533597937,9045.0,0,612,14.9,,,0.078,,,,,,,,N,N,1.76536,Missing
222215 (2000 ES121),3.165326236863998,0.1893373155897277,,26.75680910243932,355.4460540404735,123.4534366544132,2.566011864210433,3.764640609517562,5.63165340391219,6329.0,0,317,14.9,,,0.078,,,,,,,,N,N,1.66108,Missing
 88009 (2000 UE54),3.090591713564473,0.1073549708822589,,11.58764323659039,76.91505815587263,50.62351169841016,2.758801330145809,3.422382096983137,5.43338720904185,6773.0,0,1017,14.0,8.728,,0.048,,,,,,,,N,N,1.79177,Small
285503 (2000 DV46),2.652253107573024,0.1564034573574511,,6.896214179808069,165.586676129147,37.74403802449131,2.237431551761559,3.067074663384489,4.31947189586606,7681.0,0,262,16.5,,,0.078,,,,,,,,N,N,1.23964,Missing
274112 (2008 DW38),2.365251666032773,0.1641231739796958,,0.8853810985329506,353.0143425349245,275.6322748811696,1.977059055342711,2.753444276722835,3.63767786858356,7116.0,0,159,17.6,,,0.078,,,,,,,,N,N,0.960796,Missing
355460 (2007 VD234),2.560365294438073,0.2497127473146514,,4.446922172785251,269.5990079359515,35.85898381728695,1.921009442634855,3.19972114624129,4.09695411394936,4329.0,0,177,16.6,,,0.078,,,,,,,,N,N,0.907231,Missing
 91617 (1999 TW36),2.898846366808283,0.1179499601170989,,10.651476948106,358.8885148150575,7.17064536327265,2.556927553457649,3.240765180158917,4.93566870558534,7290.0,0,1926,13.5,12.836,,0.042,,,,,,,,N,N,1.55447,Medium
       (2014 OX17),3.157341031460539,0.2199327147561924,,28.67826494899768,298.3235832454033,245.4461867933326,2.462938447000306,3.851743615920772,5.61035629311043,4.0,9,10,16.304,,,0.078,,,,,,,,N,N,1.59326,Missing
428428 (2007 TD206),2.237292189312917,0.1729125459173011,,3.91597070872218,166.7805456527693,310.0507871715387,1.850436300897929,2.624148077727906,3.34651103913305,7911.0,0,160,17.7,,,0.078,,,,,,,,N,N,0.869736,Missing
       (2015 XE179),3.108344306926397,0.08041399321922503,,13.21340643685422,91.59791888740182,260.54373762,2.858389928906201,3.358298684946592,5.48026905433366,3071.0,0,42,16.721,,,0.078,,,,,,,,N,N,1.88902,Missing
       (2012 TC325),3.137771422278966,0.1754520187423577,,4.196132398226857,217.4486228279928,129.9318416665653,2.587243091888042,3.68829975266989,5.55827662744976,4010.0,2.0,38,17.1,,,0.078,,,,,,,,N,N,1.58236,Missing
 76840 (2000 TU3),5.224815046292598,0.07508796686236788,,3.67345052103091,5.664910938302985,20.70570734351093,4.832494307234578,5.617135785350618,11.9430316824558,9198.0,0,368,13.0,11.684,,0.098,,,,,,,,N,N,3.83628,Medium
482136 (2010 RB172),3.14133048130502,0.2162252212082503,,14.23738574293895,185.6089464217144,266.8085691511268,2.462095603096623,3.820565359513417,5.56773613251385,3187.0,0,84,16.6,,,0.078,,,,,,,,N,N,1.52798,Missing
191917 (2005 QO71),2.18909490919346,0.1892832740219134,,6.540427408256216,176.081504265964,179.8282961513436,1.774735857636619,2.603453960750302,3.23895630170055,9070.0,0,394,17.2,,,0.078,,,,,,,,N,N,0.76938,Missing
 76368 (2000 ES174),3.038000771756773,0.03167544177876399,,8.180315147580226,318.1809439838812,190.6596766970459,2.941770755187151,3.134230788326395,5.29529332289391,7884.0,0,892,14.3,,,0.078,,,,,,,,N,N,1.95419,Missing
443051 (2013 EA114),2.548269861712062,0.2597792436797523,,12.58358294638332,30.25245543142377,82.24465371865817,1.886282244344596,3.210257479079529,4.06795677024887,4928.0,0,104,17.2,,,0.078,,,,,,,,N,N,0.950148,Missing
       (2014 QZ205),2.86066042481804,0.06186190404793603,,2.050384456504745,170.0294289524364,241.6217853075178,2.683694524104218,3.037626325531861,4.83846567089321,27.0,7,11,17.791,,,0.078,,,,,,,,N,N,1.69444,Missing
162282 (1999 VS69),2.621782504367516,0.08863034184753278,,1.528715213282736,208.3489152309681,252.9105268784459,2.389413024755542,2.854151983979489,4.24524924858198,6768.0,0.0,483,16.0,3.027,,0.077,,,,,,,,N,N,1.40698,Small
167566 (2004 BU45),2.804078929150357,0.00858504358716735,,3.287027278312836,296.5804382997856,205.6794743721958,2.780005789321744,2.82815206897897,4.69562658987975,5608.0,0,299,15.8,3.729,,0.073,,,,,,,,N,N,1.79116,Small
  5314 Wilkickia (1982 SG4),2.999499414562716,0.0857907369248587,,9.630204308020057,205.6285395944677,251.7432089499929,2.742170149381698,3.256828679743734,5.19495003087396,13507.0,0,1909,12.1,11.718,,0.224,,,,,,,,N,N,1.77781,Medium
194543 (2001 XW63),2.291314346675671,0.186571775671792,,6.822329232286479,261.9499492066943,132.246881568303,1.863819760394139,2.718808932957203,3.46844820775968,6289.0,0,600,16.2,,,0.078,,,,,,,,N,N,0.87831,Missing
401654 (2013 GS105),3.117881557358675,0.1610042873583621,,16.83317288991658,324.3318227077507,295.3928812560397,2.615889259148361,3.619873855568989,5.50551083817181,5369.0,0,127,15.3,,,0.078,,,,,,,,N,N,1.651,Missing
       (2012 BM99),2.325461735639792,0.1465794854776407,,1.474573078890942,354.0305201301892,101.6590651199706,1.98459675093177,2.666326720347814,3.54627164003772,18.0,7.0,12,19.656,,,0.078,,,,,,,,N,N,1.0021,Missing
       (2013 EU116),3.030969629514555,0.2521907269777691,,4.107915317095364,103.9030103719193,120.2963146248638,2.26658719519974,3.79535206382937,5.27692084079734,4137.0,1.0,52,17.3,,,0.078,,,,,,,,N,N,1.26109,Missing
       (2011 QV61),3.162547514739825,0.2723604386346473,,8.902904270173781,324.3644208607188,99.47245424660338,2.301194686422373,4.023900343057277,5.62423930318721,20.0,7,11,16.723,,,0.078,,,,,,,,N,N,1.33452,Missing
       (2014 SW357),2.765257571545911,0.00778770344726924,,5.726051220739147,213.9454280295347,182.6351723377086,2.743722565623395,2.786792577468426,4.59845125800689,2797.0,2,25,17.7,,,0.078,,,,,,,,N,N,1.7464,Missing
 38733 (2000 QF141),2.355757574035068,0.117501432655844,,6.879639419149367,16.70860525669621,15.45676899932131,2.078952684096092,2.632562463974044,3.61579746888177,9207.0,0,864,15.3,,,0.078,,,,,,,,N,N,1.08444,Missing
422168 (2014 RN16),2.634555285696599,0.230648514706306,,4.691315411642814,199.5934015040484,141.89780835869,2.02689902213903,3.242211549254167,4.27630996489402,6782.0,0,163,16.9,,,0.078,,,,,,,,N,N,1.02051,Missing
530519 (2011 LM5),2.620277954996798,0.2640429655305215,,14.21257897907839,79.50307102069695,191.5222388488827,1.928411993245193,3.312143916748404,4.24159547258722,9100.0,0,61,17.2,,,0.078,,,,,,,,N,N,0.913943,Missing
       (2014 OV202),2.679435931968582,0.07403352827906244,,4.116232139724997,85.2721492139016,193.8351859394207,2.48106783612725,2.877804027809914,4.38604686575829,2406.0,0,52,17.3,,,0.078,,,,,,,,N,N,1.46431,Missing
       (2016 SK47),2.407124694494035,0.1375975706916045,,6.90257223152914,98.44095576581778,281.1961689517894,2.075910184179885,2.738339204808185,3.7347031219749,32.0,5,19,18.601,,,0.078,,,,,,,,N,N,1.091,Missing
       (2001 WY22),2.239652627704567,0.1526077403794379,,4.990816718634214,359.4868724532263,355.5337230723798,1.897864300955703,2.581440954453432,3.35180850294651,5697.0,2,35,18.3,,,0.078,,,,,,,,N,N,0.892304,Missing
       (2010 CL111),2.5438549,0.2520779,,12.68686,333.4327,104.80395,1.9026053,3.1851045,4.05738963394935,1648.780099484911,3,47,18.6,,,0.078,,,,,,,,N,N,0.9311514253727298,Missing
147033 (2002 RX35),2.371584220343988,0.2556818263335608,,5.720776118614134,195.3842873264654,145.7524069942897,1.765213235582583,2.977955205105392,3.65229652717286,8535.0,0.0,259,16.9,,,0.078,,,,,,,,N,N,0.759961,Missing
       (2014 OY234),3.0407833,0.1244564,,16.96165,186.9222,18.85151,2.6623384,3.4192282,5.30257001204654,5700.310296158037,0,104,16.2,,,0.078,,,,,,,,N,N,1.675976981787906,Missing
       (2016 VU4),2.329796902391846,0.3127973644700909,,27.42002154628084,61.33884868847593,3.072461379269924,1.601042571573095,3.058551233210597,3.55619279338423,48.0,6,15,18.903,,,0.078,,,,,,,,N,N,0.614275,Missing
381798 (2009 UJ41),2.318878133659693,0.1775877615510705,,5.219864351733052,205.5245203923017,302.855702468737,1.907073756593344,2.730682510726043,3.53122255864444,7171.0,0,106,17.6,2.049,,0.035,,,,,,,,N,N,0.924493,Small
 64128 (2001 TQ24),2.343712757614218,0.1378828958309873,,5.798810700447561,309.2186425921269,189.3347259481859,2.02055485559834,2.666870659630095,3.58810198318004,9624.0,0,548,16.1,,,0.078,,,,,,,,N,N,1.03475,Missing
421556 (2014 OM188),3.141062652009675,0.160836102639479,,13.0997399588005,177.0769809522126,145.6620776286732,2.635866376914013,3.646258927105337,5.56702409135715,6681.0,0,113,16.4,,,0.078,,,,,,,,N,N,1.63532,Missing
301990 (2000 OA62),2.27559244127965,0.08671384667407339,,4.888351300951848,159.7651883087127,30.71491599958796,2.078267067233846,2.472917815325454,3.43281125991243,6787.0,0,157,17.4,,,0.078,,,,,,,,N,N,1.08087,Missing
101949 (1999 RX26),2.227740006989132,0.1819380155768721,,1.769691274895029,55.18939585944419,226.4389345605981,1.822429410896322,2.633050603081942,3.32510189621245,7413.0,0,599,16.4,,,0.078,,,,,,,,N,N,0.805958,Missing
       (2008 UN284),2.525170971189358,0.229876216144896,,3.410780117583426,190.879352580848,154.8790385515537,1.944694223213416,3.1056477191653,4.01277107619942,3850.0,1.0,126,18.1,,,0.078,,,,,,,,N,N,0.937403,Missing
309301 (2007 RO242),2.334444468443521,0.2117809864886517,,3.124307905874834,46.13795011565401,281.3656864169436,1.840053516013576,2.828835420873466,3.56683913811512,6671.0,0,159,17.7,,,0.078,,,,,,,,N,N,0.830939,Missing
306960 (2001 UV221),2.53341101068553,0.1308849424155421,,4.924385945955905,88.3105123931103,296.3491048500418,2.201825656437054,2.864996364934006,4.03242856809219,6370.0,0,278,16.8,,,0.078,,,,,,,,N,N,1.21048,Missing
146133 (2000 RD105),3.052423961773076,0.2560919209835478,,12.36653791296595,297.5332552465598,67.89598040059946,2.270722845746397,3.834125077799754,5.3330478884643,6810.0,0.0,403,15.3,,,0.078,,,,,,,,N,N,1.30112,Missing
175785 (1999 NR31),2.194512214632398,0.163227572191976,,5.138882693094871,297.3955101228035,356.5423083678152,1.836307313692315,2.55271711557248,3.2509867987401,8502.0,0,276,16.7,,,0.078,,,,,,,,N,N,0.819567,Missing
       (2016 AA166),2.527044317687161,0.6621947603398514,,8.757683584728968,298.1431387281423,111.0646285912216,0.8536488113681281,4.200439824006193,4.01723733102183,4.0,9,17,25.1,,,0.078,,,,,,,,Y,N,0.0499864,Missing
146945 (2002 EC20),3.044984547883402,0.181444499847058,,0.2176266090972319,206.8034579424239,355.2563680146588,2.492488849550678,3.597480246216126,5.31356309511901,8598.0,0.0,366,15.6,,,0.078,,,,,,,,N,N,1.48976,Missing
247625 (2002 UT2),3.240503119886622,0.2356865613202248,,24.97629988094225,283.8872961805295,78.16048144626852,2.476760082613084,4.004246157160161,5.83346864866703,6152.0,0,184,15.0,7.046,,0.047,,,,,,,,N,N,1.60443,Small
 71268 (2000 AF30),2.934668842084027,0.09652190576495928,,3.101796300718963,84.70794300004034,312.4861809436673,2.65140901265703,3.217928671511023,5.02743951030241,9236.0,0,985,14.4,3.423,,0.315,,,,,,,,N,N,1.65932,Small
155377 (1992 SW9),2.605675782004709,0.1111638622317869,,7.204982714930289,5.420447768630421,57.08061628869444,2.316018798353234,2.895332765656184,4.2061888426509,9626.0,0.0,401,16.5,2.675,,0.062,,,,,,,,N,N,1.33718,Small
480793 (2016 PV45),2.597467708251812,0.209008799948405,,13.28020841368299,113.4773704491542,260.4168128364331,2.054574099645367,3.140361316858256,4.1863297880447,8129.0,0,102,16.6,,,0.078,,,,,,,,N,N,1.10223,Missing
 42735 (1998 RZ19),2.845453484751896,0.1248376255366388,,15.21733196021574,164.24476578434,99.42088420734456,2.490233828140515,3.200673141363278,4.79993590344136,7467.0,0,665,14.7,4.813,,0.132,,,,,,,,N,N,1.5299,Small
       (2016 EP123),3.18663491291966,0.1345150335383705,,21.92072983128159,357.0426892285848,85.7588341404883,2.75798461073373,3.61528521510559,5.68861663867235,2262.0,1,67,16.5,,,0.078,,,,,,,,N,N,1.87842,Missing
       (2008 SV193),2.3562264,0.1856865,,5.96296,71.07876,194.86141,1.918707,2.7937458,3.61687697604381,3635.1625970062496,1.0,42,17.7,,,0.078,,,,,,,,N,N,0.941451289517826,Missing
       (2014 MO3),2.617891157455904,0.1371055376484359,,13.49306200236025,100.9960194772143,130.3316237392162,2.258963782807826,2.976818532103981,4.2358013217197,1420.0,3,26,17.836,,,0.078,,,,,,,,N,N,1.27039,Missing
       (2019 AS41),2.985192021766756,0.1496825595283108,,0.8236213285486035,46.37783368242817,331.4898475401569,2.538360839265215,3.432023204268297,5.15782509242155,5.0,9,9,17.627,,,0.078,,,,,,,,N,N,1.53903,Missing
172087 (2002 CS170),2.325369070342593,0.1261375624730418,,3.472970790140186,53.06415776206602,188.2715524589094,2.032052683959375,2.618685456725811,3.54605967371934,6642.0,0,450,16.4,2.961,,0.073,,,,,,,,N,N,1.01935,Small
304898 (2007 RE228),2.543588336482564,0.2811997377302783,,11.1192091184773,46.9012245063861,261.8573701917253,1.828331963369872,3.258844709595256,4.05675181911924,5810.0,0,141,17.2,1.81,,0.078,,,,,,,,N,N,0.853407,Small
482359 (2011 WQ119),2.797121286984464,0.286604613940539,,13.21591319602032,81.28807578834565,267.7972053763442,1.995453420383419,3.59878915358551,4.6781608465725,4666.0,0,75,16.7,,,0.078,,,,,,,,N,N,1.04044,Missing
462649 (2009 SJ177),2.762931305062342,0.07489854700969657,,3.932412150528233,333.6977139658279,63.45809884229615,2.555991764825567,2.969870845299116,4.59264982394943,6085.0,0,97,17.2,,,0.078,,,,,,,,N,N,1.56503,Missing
475777 (2006 WJ201),3.148341531337631,0.05731546795251706,,14.52864370439813,259.6084018063339,281.4347032398163,2.96789286319467,3.328790199480591,5.586386247201,4540.0,0,75,15.8,,,0.078,,,,,,,,N,N,2.00997,Missing
       (2010 GJ71),2.6786047,0.065978,,27.3364,26.06932,56.00571,2.5018757191034,2.8553336808966,4.3840060222613,2.0,9,17,17.5,1.929,,0.047,,,,,,,,N,N,1.55787,Small
       (2007 EF15),2.591066208004473,0.1845304730040085,,12.63287649306596,339.4839082305008,203.8812870089886,2.112935535056705,3.069196880952241,4.17086341316604,16.0,8,14,17.845,,,0.078,,,,,,,,N,N,1.12314,Missing
       (2007 HZ8),2.708936959122432,0.18267525052249,,11.98999200739782,45.53517146466503,155.8858331051275,2.214081221465109,3.203792696779754,4.45868252451633,21.0,9,10,18.688,,,0.078,,,,,,,,N,N,1.21567,Missing
474907 (2005 SZ209),3.032192543113789,0.1613123417376194,,13.76087256372478,346.309390290868,5.742584455722459,2.543062463384756,3.521322622842822,5.28011480342043,5883.0,0,97,15.9,2.852,,0.095,,,,,,,,N,N,1.53674,Small
239975 (2001 QS269),2.276356802758899,0.1713344570796232,,3.34026640549159,228.4671836039645,122.4934195879254,1.886338445838696,2.666375159679102,3.43454100442149,6290.0,0,361,16.9,,,0.078,,,,,,,,N,N,0.882325,Missing
134316 (9579 P-L),2.230697329649661,0.2018545851011752,,5.705816110479348,28.16588409819862,284.4720542776961,1.78042084568693,2.680973813612393,3.33172519733195,21353.0,0.0,659,16.0,2.184,,0.177,,,,,,,,N,N,0.776474,Small
233548 (2007 JW28),2.227997851136808,0.1365798477538222,,7.933079496738584,48.64228334254084,162.9685477371576,1.9236982438327,2.532297458440916,3.32567919621339,6828.0,0,177,17.2,,,0.078,,,,,,,,N,N,0.918871,Missing
       (2006 QS109),2.398303484886958,0.1066552055531883,,3.929443771473003,313.5054523640767,293.7326142630316,2.142511933727412,2.654095036046505,3.71419251136554,3520.0,3,25,17.033,,,0.078,,,,,,,,N,N,1.13218,Missing
       (1996 BW14),2.3645755,0.1220379,,2.27187,58.53072,58.21189,2.0760077,2.6531433,3.63611811279945,3763.65831854665,1,38,18.3,,,0.078,,,,,,,,N,N,1.1026584872028131,Missing
436665 (2011 ST52),3.090719795041762,0.09013253526833596,,9.787683172222296,187.030085603216,130.4891109390819,2.812145384110616,3.369294205972908,5.43372497129014,6646.0,0,105,16.6,,,0.078,,,,,,,,N,N,1.81104,Missing
